Yearterm,Subject,Crse,Sec,OnlineFCQ,BDContinEdCrse,Instructor,FormsRequested,FormsReturned,CourseOverallPctValid,CourseOverall,CourseOverall_SD,InstructorOverall,InstructorOverall_SD,HoursPerWkInclClass,PriorInterest,InstrEffective,Availability,Challenge,HowMuchLearned,InstrRespect,CrsTitle,R_Presnt,R_Fair,Workload,R_Divstu,R_Access,R_Learn,Campus,College,ASdiv,Level,Fcqdept,Instr_Group,I_Num
20171,CHEN,1310,101,OL,,"MONAHAN, JOHN",22,6,100%,4.7,1.0,5.3,0.5,4-6,2.5,4.7,5.2,4.3,4.7,5.8,INTRO ENGINEERING COMPUT,,,,,,,BD,EN,,LD,CHEN,TA,1
20171,CHEN,1310,102,OL,,"KRISHNAN, KAVITA",21,8,100%,5.0,0.8,5.6,0.7,7-9,3.8,5.5,5.6,5.0,5.3,5.6,INTRO ENGINEERING COMPUT,,,,,,,BD,EN,,LD,CHEN,TA,1
20171,CHEN,1310,103,OL,,"KERR, SHANNON",16,4,100%,4.8,1.0,3.8,1.7,4-6,3.5,3.0,4.0,4.8,5.3,4.8,INTRO ENGINEERING COMPUT,,,,,,,BD,EN,,LD,CHEN,TA,1
20171,CHEN,1310,104,OL,,"DEVINEY, ALEXIS",25,6,83%,5.0,0.7,5.8,0.4,7-9,3.5,5.2,5.7,5.0,5.3,6.0,INTRO ENGINEERING COMPUT,,,,,,,BD,EN,,LD,CHEN,TA,1
20171,CHEN,1310,105,OL,,"BDEWI, MONA",24,8,100%,3.6,1.6,3.5,1.6,4-6,2.9,2.8,3.9,3.4,3.8,5.1,INTRO ENGINEERING COMPUT,,,,,,,BD,EN,,LD,CHEN,TA,1
20171,CHEN,1310,106,OL,,"JHATAKIA, MAANAV",24,5,100%,4.8,0.8,4.2,1.5,4-6,3.6,3.6,5.0,4.0,5.0,6.0,INTRO ENGINEERING COMPUT,,,,,,,BD,EN,,LD,CHEN,TA,1
20171,CHEN,1310,107,OL,,"HOCK, MARCUS",9,2,100%,5.5,0.7,5.0,1.4,4-6,5.5,5.0,5.0,4.0,5.5,6.0,INTRO ENGINEERING COMPUT,,,,,,,BD,EN,,LD,CHEN,TA,1
20171,CHEN,1310,108,OL,,"MELONIS, BRYAN",19,7,100%,4.6,1.1,3.9,1.6,4-6,2.7,3.4,4.3,4.6,5.0,5.1,INTRO ENGINEERING COMPUT,,,,,,,BD,EN,,LD,CHEN,TA,1
20171,CHEN,1310,109,OL,,"MARTINEZ, RAMON",15,3,100%,5.3,0.6,5.3,0.6,7-9,3.0,5.0,5.7,4.7,5.7,4.7,INTRO ENGINEERING COMPUT,,,,,,,BD,EN,,LD,CHEN,TA,1
20171,CHEN,2120,001,,,"GOODWIN, ANDREW",70,60,100%,4.8,1.0,5.5,0.7,7-9,3.4,4.8,5.5,5.2,5.2,5.9,CHEN MATERIAL/ENERGY BAL,,,,,,,BD,EN,,LD,CHEN,TTT,1
20171,CHEN,2120,001,,,"BLUM, NICHOLAS",70,47,98%,4.7,1.3,4.7,1.4,7-9,3.8,4.4,5.1,5.3,5.1,5.6,CHEN MATERIAL/ENERGY BAL,,,,,,,BD,EN,,LD,CHEN,TA,2
20171,CHEN,2810,001,,,"MAHONEY, MELISSA",87,77,99%,4.3,1.2,4.7,1.3,7-9,3.6,4.3,4.9,4.7,4.7,5.9,BIOLOGY FOR ENGINEERS,,,,,,,BD,EN,,LD,CHEN,OTH,1
20171,CHEN,3200,001,,,"DE GRAZIA, JANET",67,57,100%,4.5,1.3,4.8,1.5,10-12,3.6,4.6,5.1,5.3,5.2,5.7,CHEM ENGINEERING FLUID M,,,,,,,BD,EN,,UD,CHEN,OTH,1
20171,CHEN,3200,001,,,"SUMMERS, SAMANTHA",67,56,98%,4.6,1.1,5.1,0.9,10-12,3.6,4.7,5.2,5.1,5.1,5.9,CHEM ENGINEERING FLUID M,,,,,,,BD,EN,,UD,CHEN,TA,2
20171,CHEN,3200,002,,,"DE GRAZIA, JANET",70,50,100%,5.0,0.8,5.5,0.8,10-12,3.4,4.9,5.5,5.3,5.3,5.9,CHEM ENGINEERING FLUID M,,,,,,,BD,EN,,UD,CHEN,OTH,1
20171,CHEN,3200,002,,,"SUMMERS, SAMANTHA",70,50,100%,5.0,0.8,5.5,0.6,10-12,3.3,4.8,5.4,5.2,5.3,5.8,CHEM ENGINEERING FLUID M,,,,,,,BD,EN,,UD,CHEN,TA,2
20171,CHEN,3220,001,OL,,"BELVAL, TOM",72,16,100%,5.3,0.8,5.4,0.6,10-12,3.9,5.1,5.5,4.9,5.4,6.0,CHEM ENGINEERING SEPARAT,,,,,,,BD,EN,,UD,CHEN,OTH,1
20171,CHEN,3220,001,OL,,"CAI, YU",72,14,100%,5.1,0.5,4.8,0.8,10-12,3.9,4.6,5.1,4.9,5.1,5.9,CHEM ENGINEERING SEPARAT,,,,,,,BD,EN,,UD,CHEN,TA,2
20171,CHEN,3220,002,OL,,"BELVAL, TOM",96,34,97%,4.8,1.1,5.1,1.1,10-12,3.9,4.7,5.2,5.0,5.1,5.9,CHEM ENGINEERING SEPARAT,,,,,,,BD,EN,,UD,CHEN,OTH,1
20171,CHEN,3220,002,OL,,"CAI, YU",96,15,100%,4.6,1.2,3.7,2.0,10-12,3.7,3.4,3.9,5.0,5.0,5.6,CHEM ENGINEERING SEPARAT,,,,,,,BD,EN,,UD,CHEN,TA,2
20171,CHEN,3660,001,,,"MUSGRAVE, CHARLES",65,33,100%,4.6,1.4,4.9,1.4,4-6,4.8,5.1,4.9,3.1,4.7,5.8,ENERGY FUNDAMENTALS,,,,,,,BD,EN,,UD,CHEN,TTT,1
20171,CHEN,3660,001,,,"SCHNEIDER, MARGARET",65,33,100%,4.7,1.3,4.9,1.0,4-6,4.8,4.9,5.0,3.2,4.8,5.8,ENERGY FUNDAMENTALS,,,,,,,BD,EN,,UD,CHEN,TA,2
20171,CHEN,4090,001,OL,,"YOUNG, WENDY",170,51,98%,4.0,1.7,5.0,1.4,0-3,3.4,4.5,5.5,1.9,3.9,6.0,UNDERGRADUATE SEMINAR,,,,,,,BD,EN,,UD,CHEN,OTH,1
20171,CHEN,4330,001,OL,,"BOWMAN, CHRISTOPHER",87,24,100%,5.6,0.8,5.8,0.4,10-12,4.8,5.7,5.6,5.4,5.7,6.0,CHEN REACTION KINETICS,,,,,,,BD,EN,,UD,CHEN,TTT,1
20171,CHEN,4330,001,OL,,"KAAR, JOEL",87,21,100%,5.6,0.7,5.7,0.5,10-12,4.7,5.6,5.7,5.6,5.5,6.0,CHEN REACTION KINETICS,,,,,,,BD,EN,,UD,CHEN,TTT,2
20171,CHEN,4330,001,OL,,"LOVE, DILLON",87,17,100%,5.5,0.6,5.5,1.0,10-12,4.8,5.5,5.8,5.6,5.6,5.9,CHEN REACTION KINETICS,,,,,,,BD,EN,,UD,CHEN,TA,3
20171,CHEN,4330,001,OL,,"MA, HAO",87,10,100%,5.5,0.7,5.6,0.5,10-12,4.7,5.5,5.5,5.7,5.4,5.9,CHEN REACTION KINETICS,,,,,,,BD,EN,,UD,CHEN,TA,4
20171,CHEN,4330,001,OL,,"ROY, SHAMBOJIT",87,10,100%,5.5,0.7,5.5,0.5,10-12,4.6,5.6,5.5,5.6,5.4,5.9,CHEN REACTION KINETICS,,,,,,,BD,EN,,UD,CHEN,TA,5
20171,CHEN,4440,001,,,"HEINZ, HENDRIK",103,81,100%,3.7,1.4,3.9,1.6,7-9,4.1,3.7,5.1,4.1,3.8,5.8,CHEMICAL ENGINEERING MAT,,,,,,,BD,EN,,UD,CHEN,TTT,1
20171,CHEN,4521,001,,,"HOLEWINSKI, ADAM",79,69,97%,3.3,1.6,3.4,1.6,10-12,3.4,3.1,4.2,5.6,4.0,5.6,PCHEM FOR ENGINEERS,,,,,,,BD,EN,,UD,CHEN,TTT,1
20171,CHEN,4521,001,,,"GOODWIN, ANDREW",79,71,100%,4.7,1.1,5.2,1.3,10-12,3.6,4.4,5.3,5.0,5.0,6.0,PCHEM FOR ENGINEERS,,,,,,,BD,EN,,UD,CHEN,TTT,2
20171,CHEN,4521,001,,,"MCNEARY, WILLIAM",79,67,97%,3.7,1.7,5.3,0.9,10-12,3.5,4.6,5.3,5.7,4.2,5.9,PCHEM FOR ENGINEERS,,,,,,,BD,EN,,UD,CHEN,TA,3
20171,CHEN,4521,002,,,"HOLEWINSKI, ADAM",71,63,100%,3.6,1.4,3.8,1.6,10-12,3.5,3.3,4.7,5.7,4.4,5.7,PCHEM FOR ENGINEERS,,,,,,,BD,EN,,UD,CHEN,TTT,1
20171,CHEN,4521,002,,,"GOODWIN, ANDREW",71,70,100%,4.9,0.9,5.2,0.8,7-9,3.6,4.6,5.4,5.3,5.3,5.9,PCHEM FOR ENGINEERS,,,,,,,BD,EN,,UD,CHEN,TTT,2
20171,CHEN,4521,002,,,"MCNEARY, WILLIAM",71,60,100%,4.0,1.5,5.2,1.0,10-12,3.4,4.3,5.4,5.6,4.5,5.9,PCHEM FOR ENGINEERS,,,,,,,BD,EN,,UD,CHEN,TA,3
20171,CHEN,4530,001,OL,,"BELVAL, TOM",85,28,100%,4.8,1.3,5.4,1.1,7-9,4.5,4.5,5.7,5.0,4.8,6.0,CHEMICAL ENGR DESIGN PRO,,,,,,,BD,EN,,UD,CHEN,OTH,1
20171,CHEN,4530,002,OL,,"NUTTELMAN, CHARLES",86,36,100%,5.1,0.8,5.4,0.8,7-9,4.8,5.2,5.7,4.8,5.0,5.9,CHEMICAL ENGR DESIGN PRO,,,,,,,BD,EN,,UD,CHEN,OTH,1
20171,CHEN,4570,100,OL,,"HRENYA, CHRISTINE",87,34,97%,4.7,1.4,5.3,1.1,10-12,3.9,5.0,5.2,5.5,5.1,6.0,INSTRUMENTATN/PROC CNTRL,,,,,,,BD,EN,,UD,CHEN,TTT,1
20171,CHEN,4570,100,OL,,"CLOUGH, DAVID",87,35,100%,4.7,1.4,5.4,1.2,10-12,3.8,4.8,5.4,5.6,4.9,5.9,INSTRUMENTATN/PROC CNTRL,,,,,,,BD,EN,,UD,CHEN,TTT,2
20171,CHEN,4570,200,OL,,"HRENYA, CHRISTINE",84,28,96%,4.0,1.3,4.9,1.3,10-12,3.5,4.6,4.4,5.4,4.8,5.9,INSTRUMENTATN/PROC CNTRL,,,,,,,BD,EN,,UD,CHEN,TTT,1
20171,CHEN,4570,200,OL,,"CLOUGH, DAVID",84,25,100%,4.2,1.4,4.7,1.4,10-12,3.7,4.4,4.7,5.3,4.6,5.7,INSTRUMENTATN/PROC CNTRL,,,,,,,BD,EN,,UD,CHEN,TTT,2
20171,CHEN,4630,001,OL,,"BRIGGS, HEATH",25,8,100%,5.6,0.7,5.6,0.7,0-3,4.6,5.8,5.3,3.4,5.6,6.0,INTELL PROP LAW AND ENGR,,,,,,,BD,EN,,UD,CHEN,OTH,1
20171,CHEN,4650,001,OL,,"HRENYA, CHRISTINE",39,15,100%,4.6,1.5,5.1,1.2,7-9,4.1,5.0,5.3,5.6,4.7,6.0,PARTICLE TECHNOLOGY,,,,,,,BD,EN,,UD,CHEN,TTT,1
20171,CHEN,4650,001,OL,,"LATTANZI, AARON",39,14,100%,4.5,1.5,5.6,0.8,10-12,4.2,5.1,5.8,5.5,4.4,6.0,PARTICLE TECHNOLOGY,,,,,,,BD,EN,,UD,CHEN,TA,2
20171,CHEN,4805,002,,,"BRYANT, STEPHANIE",96,84,100%,4.6,1.3,4.6,1.4,7-9,4.8,4.7,4.9,4.6,4.8,5.8,BIOMATERIALS,,,,,,,BD,EN,,UD,CHEN,TTT,1
20171,CHEN,4805,002,,,"RODRIGUEZ, ANDREA",96,70,99%,4.6,1.2,4.8,1.1,7-9,4.6,4.4,4.9,4.5,4.8,5.7,BIOMATERIALS,,,,,,,BD,EN,,UD,CHEN,TA,2
20171,CHEN,4810,001,,,"MAHONEY, MELISSA",16,15,100%,5.1,1.2,5.7,0.5,10-12,4.6,5.4,5.3,4.3,4.9,5.9,BIOLOGICAL ENGINEERING L,,,,,,,BD,EN,,UD,CHEN,OTH,1
20171,CHEN,4830,001,OL,,"KAAR, JOEL",92,22,95%,5.3,0.7,5.4,0.8,10-12,4.0,5.3,5.6,5.2,5.3,6.0,BIOKINETICS,,,,,,,BD,EN,,UD,CHEN,TTT,1
20171,CHEN,4830,001,OL,,"BOWMAN, CHRISTOPHER",92,20,100%,5.3,0.8,5.7,0.5,10-12,4.3,5.5,5.6,5.3,5.4,6.0,BIOKINETICS,,,,,,,BD,EN,,UD,CHEN,TTT,2
20171,CHEN,4830,001,OL,,"LOVE, DILLON",92,15,100%,5.3,0.8,5.3,0.8,10-12,4.1,5.0,5.4,5.5,5.4,5.9,BIOKINETICS,,,,,,,BD,EN,,UD,CHEN,TA,3
20171,CHEN,4830,001,OL,,"MA, HAO",92,17,94%,5.3,0.7,5.1,1.1,10-12,4.3,4.9,5.3,5.3,5.4,5.9,BIOKINETICS,,,,,,,BD,EN,,UD,CHEN,TA,4
20171,CHEN,4830,001,OL,,"ROY, SHAMBOJIT",92,8,100%,5.4,0.7,4.3,1.5,13-15,4.4,4.3,4.6,5.3,5.4,5.3,BIOKINETICS,,,,,,,BD,EN,,UD,CHEN,TA,5
20171,CHEN,5128,001,OL,,"CLOUGH, DAVID",38,17,100%,5.2,1.0,5.6,0.6,10-12,3.9,4.8,5.9,4.7,4.9,6.0,APPL STATISTICS IN R & D,,,,,,,BD,EN,,GR,CHEN,TTT,1
20171,CHEN,5128,001,OL,,"CLARY, JACOB",38,14,100%,4.9,0.9,5.6,0.5,7-9,3.8,4.8,5.4,4.3,4.9,6.0,APPL STATISTICS IN R & D,,,,,,,BD,EN,,GR,CHEN,TA,2
20171,CHEN,5210,002,,,"CHATTERJEE, ANUSHREE",25,22,100%,4.5,0.9,5.0,1.0,10-12,3.6,4.6,5.5,4.9,4.2,6.0,TRANSPORT PHENOMENA,,,,,,,BD,EN,,GR,CHEN,TTT,1
20171,CHEN,5210,002,,,"CHOUDHURY, ALAKSH",25,19,100%,4.4,0.8,5.2,0.9,13-15,3.7,4.9,5.6,4.8,4.4,5.9,TRANSPORT PHENOMENA,,,,,,,BD,EN,,GR,CHEN,TA,2
20171,CHEN,5900,001,OL,,"RANDOLPH, THEODORE",7,5,100%,5.6,0.5,5.6,0.5,4-6,5.0,5.4,5.4,4.2,5.6,6.0,PHARMACEUTICAL BIOTECH,,,,,,,BD,EN,,GR,CHEN,TTT,1
20171,MSEN,5370,002,,,"POPE, MELISSA",27,23,100%,4.2,1.1,4.3,1.1,10-12,4.0,3.7,5.3,4.9,4.4,6.0,MATERIALS THERMODYNAMICS,,,,,,,BD,EN,,GR,CHEN,OTH,1
20167,CHEN,1211,100,,,"SHIRTS, MICHAEL",384,245,98%,3.4,1.2,3.4,1.4,10-12,3.7,3.3,4.2,5.2,4.1,5.7,GENERAL CHEM ENGINEERS,,,,,,,BD,EN,,LD,CHEN,TTT,1
20167,CHEN,1211,100,,,"SHIN, DELLA",384,0,,,,,,,,,,,,,GENERAL CHEM ENGINEERS,,,,,,,BD,EN,,LD,CHEN,TA,2
20167,CHEN,1310,100,OL,,"NUTTELMAN, CHARLES",231,103,98%,4.8,1.3,5.2,1.2,7-9,3.4,4.9,5.1,4.4,5.1,5.8,INTRO ENGINEERING COMPUT,,,,,,,BD,EN,,LD,CHEN,OTH,1
20167,CHEN,1310,101,OL,,"BDEWI, MONA",15,0,,,,,,,,,,,,,INTRO ENGINEERING COMPUT,,,,,,,BD,EN,,LD,CHEN,TA,1
20167,CHEN,1310,102,OL,,"BROWN, KATHLEEN",25,11,100%,5.0,1.1,4.5,0.9,7-9,3.8,4.2,4.5,4.4,5.2,5.8,INTRO ENGINEERING COMPUT,,,,,,,BD,EN,,LD,CHEN,TA,1
20167,CHEN,1310,103,OL,,"MONAHAN, JOHN",25,10,100%,4.1,1.7,4.5,0.7,7-9,3.4,3.9,4.5,4.7,4.4,5.2,INTRO ENGINEERING COMPUT,,,,,,,BD,EN,,LD,CHEN,TA,1
20167,CHEN,1310,104,OL,,"MELONIS, BRYAN",22,10,100%,5.1,0.9,5.4,0.7,4-6,3.3,4.7,5.2,4.2,5.3,6.0,INTRO ENGINEERING COMPUT,,,,,,,BD,EN,,LD,CHEN,TA,1
20167,CHEN,1310,105,OL,,"MARTINEZ, RAMON",25,9,89%,4.8,0.7,5.0,1.3,7-9,3.3,4.3,5.1,4.2,4.9,5.7,INTRO ENGINEERING COMPUT,,,,,,,BD,EN,,LD,CHEN,TA,1
20167,CHEN,1310,106,OL,,"KERR, SHANNON",22,9,89%,5.0,1.5,4.9,0.8,7-9,3.3,4.3,5.1,4.5,5.0,6.0,INTRO ENGINEERING COMPUT,,,,,,,BD,EN,,LD,CHEN,TA,1
20167,CHEN,1310,107,OL,,"SUCHAROV-COSTA, J",24,7,100%,5.1,0.7,5.1,1.5,7-9,3.4,4.9,4.4,4.3,5.1,5.9,INTRO ENGINEERING COMPUT,,,,,,,BD,EN,,LD,CHEN,TA,1
20167,CHEN,1310,108,OL,,"WHITE, KAYLA",24,14,93%,5.2,0.8,5.7,0.6,4-6,3.6,4.9,5.4,4.6,5.0,5.9,INTRO ENGINEERING COMPUT,,,,,,,BD,EN,,LD,CHEN,TA,1
20167,CHEN,1310,109,OL,,"KRISHNAN, KAVITA",25,13,92%,4.9,1.2,5.5,0.7,7-9,3.5,4.8,5.2,4.1,5.1,5.8,INTRO ENGINEERING COMPUT,,,,,,,BD,EN,,LD,CHEN,TA,1
20167,CHEN,1310,110,OL,,"HOCK, MARCUS",24,11,73%,5.0,0.5,4.9,1.5,7-9,3.2,4.4,5.0,4.8,5.5,5.7,INTRO ENGINEERING COMPUT,,,,,,,BD,EN,,LD,CHEN,TA,1
20167,CHEN,2120,001,OL,,"SCHOENBAUM, CAROLYN",91,79,100%,4.4,1.1,5.2,1.0,10-12,3.5,4.6,5.4,5.3,5.2,5.9,CHEN MATERIAL/ENERGY BAL,,,,,,,BD,EN,,LD,CHEN,OTH,1
20167,CHEN,2120,001,OL,,"FAULON MARRUECOS, D",91,40,95%,4.3,1.3,5.0,0.9,7-9,3.9,4.8,5.1,5.2,5.0,6.0,CHEN MATERIAL/ENERGY BAL,,,,,,,BD,EN,,LD,CHEN,TA,2
20167,CHEN,2120,002,OL,,"SCHOENBAUM, CAROLYN",83,59,100%,4.6,1.4,5.2,1.1,10-12,4.3,4.8,5.4,5.5,5.0,5.9,CHEN MATERIAL/ENERGY BAL,,,,,,,BD,EN,,LD,CHEN,OTH,1
20167,CHEN,2120,002,OL,,"FAULON MARRUECOS, D",83,38,100%,4.4,1.4,4.7,1.2,10-12,4.0,4.6,4.8,5.4,4.8,5.8,CHEN MATERIAL/ENERGY BAL,,,,,,,BD,EN,,LD,CHEN,TA,2
20167,CHEN,3010,001,OL,,"CLOUGH, DAVID",87,34,100%,4.1,1.2,4.9,1.2,10-12,3.6,4.4,5.1,4.8,4.8,5.8,APPLIED DATA ANALYSIS,,,,,,,BD,EN,,UD,CHEN,TTT,1
20167,CHEN,3010,001,OL,,"ALSHANKITI, IBRAHEAM",87,31,100%,4.4,1.1,4.9,1.2,10-12,3.7,4.5,4.7,4.9,4.7,5.8,APPLIED DATA ANALYSIS,,,,,,,BD,EN,,UD,CHEN,TA,2
20167,CHEN,3010,002,OL,,"KAAR, JOEL",96,65,98%,4.4,1.1,4.9,1.2,10-12,3.5,4.9,5.0,4.7,4.9,5.7,APPLIED DATA ANALYSIS,,,,,,,BD,EN,,UD,CHEN,TTT,1
20167,CHEN,3010,002,OL,,"ALSHANKITI, IBRAHEAM",96,47,98%,4.6,1.0,5.2,1.1,10-12,3.6,5.0,5.1,4.9,5.1,6.0,APPLIED DATA ANALYSIS,,,,,,,BD,EN,,UD,CHEN,TA,2
20167,CHEN,3210,001,,,"DE GRAZIA, JANET",98,87,99%,4.8,0.8,5.7,0.5,13-15,3.9,5.4,5.8,5.4,5.3,5.9,CHEM ENGINEERING HEAT TR,,,,,,,BD,EN,,UD,CHEN,OTH,1
20167,CHEN,3210,001,,,"BRYANT, STEPHANIE",98,89,100%,4.8,0.9,4.8,1.1,13-15,3.9,4.4,5.2,5.4,5.2,5.9,CHEM ENGINEERING HEAT TR,,,,,,,BD,EN,,UD,CHEN,TTT,2
20167,CHEN,3210,001,,,"CALDWELL, ALEXANDER",98,88,99%,4.8,0.9,5.2,0.8,13-15,3.9,4.8,5.2,5.4,5.3,5.8,CHEM ENGINEERING HEAT TR,,,,,,,BD,EN,,UD,CHEN,TA,3
20167,CHEN,3210,002,,,"DE GRAZIA, JANET",95,73,100%,4.7,0.9,5.2,1.0,10-12,3.9,4.9,5.5,5.3,4.9,5.8,CHEM ENGINEERING HEAT TR,,,,,,,BD,EN,,UD,CHEN,OTH,1
20167,CHEN,3210,002,,,"BRYANT, STEPHANIE",95,66,98%,4.6,0.9,4.7,1.3,10-12,4.0,4.2,5.1,5.3,4.8,5.9,CHEM ENGINEERING HEAT TR,,,,,,,BD,EN,,UD,CHEN,TTT,2
20167,CHEN,3210,002,,,"CALDWELL, ALEXANDER",95,69,94%,4.6,0.9,5.3,0.9,10-12,3.9,4.7,5.2,5.4,4.9,5.9,CHEM ENGINEERING HEAT TR,,,,,,,BD,EN,,UD,CHEN,TA,3
20167,CHEN,3320,001,,,"FALCONER, JOHN",99,97,97%,4.7,1.1,5.3,0.9,13-15,3.9,4.9,5.6,5.7,5.3,5.9,CHEM ENGR THERMODYNAMICS,,,,,,,BD,EN,,UD,CHEN,TTT,1
20167,CHEN,3320,001,,,"COAN, PATRICK",99,79,97%,4.7,1.2,5.5,0.7,13-15,4.1,5.1,5.5,5.6,4.9,5.9,CHEM ENGR THERMODYNAMICS,,,,,,,BD,EN,,UD,CHEN,TA,2
20167,CHEN,3320,002,,,"FOX, JEROME",95,85,100%,4.6,1.2,5.5,0.8,13-15,3.9,5.1,5.3,5.8,5.1,5.9,CHEM ENGR THERMODYNAMICS,,,,,,,BD,EN,,UD,CHEN,TTT,1
20167,CHEN,3320,002,,,"COAN, PATRICK",95,88,99%,4.8,1.1,5.5,0.7,13-15,4.1,5.2,5.5,5.6,5.2,5.9,CHEM ENGR THERMODYNAMICS,,,,,,,BD,EN,,UD,CHEN,TA,2
20167,CHEN,4130,001,,,"YOUNG, WENDY",28,28,93%,4.0,1.4,5.3,0.8,13-15,3.9,4.7,5.8,5.1,4.6,6.0,CHEM ENGINEERING LABORAT,,,,,,,BD,EN,,UD,CHEN,OTH,1
20167,CHEN,4130,002,,,"YOUNG, WENDY",32,31,97%,4.4,1.1,5.7,0.5,13-15,4.2,5.4,5.8,5.0,4.8,6.0,CHEM ENGINEERING LABORAT,,,,,,,BD,EN,,UD,CHEN,OTH,1
20167,CHEN,4130,800,,,"HEINZ, HENDRIK",29,24,100%,4.6,0.8,5.2,1.0,10-12,4.4,4.8,5.5,4.9,4.9,6.0,CHEN ENGINEERING LABORAT,,,,,,,BD,EN,,UD,CHEN,TTT,1
20167,CHEN,4520,001,OL,,"BELVAL, TOM",83,29,97%,4.0,1.5,4.2,1.5,10-12,4.1,3.9,4.8,4.9,4.3,5.9,CHEMICAL PROCESS SYNTHES,,,,,,,BD,EN,,UD,CHEN,OTH,1
20167,CHEN,4520,002,OL,,"NUTTELMAN, CHARLES",91,43,98%,4.5,1.1,4.6,1.3,10-12,4.0,4.2,5.5,5.1,5.1,5.9,CHEMICAL PROCESS SYNTHES,,,,,,,BD,EN,,UD,CHEN,OTH,1
20167,CHEN,4803,001,,,"CHATTERJEE, ANUSHREE",50,42,95%,5.2,1.0,5.5,0.8,4-6,4.6,5.4,5.5,4.1,4.8,6.0,METABOLIC ENGINEERING,,,,,,,BD,EN,,UD,CHEN,TTT,1
20167,CHEN,4803,001,,,"ESCALAS BORDOY, A",50,38,92%,5.4,0.8,5.5,0.7,4-6,4.6,5.3,5.6,4.1,5.0,6.0,METABOLIC ENGINEERING,,,,,,,BD,EN,,UD,CHEN,TA,2
20167,CHEN,4810,800,,,"MAHONEY, MELISSA",30,30,100%,5.0,0.8,5.6,0.6,10-12,4.6,5.4,5.0,5.0,5.1,5.9,BIOLOGICAL ENGINEERING L,,,,,,,BD,EN,,UD,CHEN,OTH,1
20167,CHEN,4810,801,,,"MAHONEY, MELISSA",28,27,100%,4.9,0.9,5.5,0.8,10-12,4.6,5.3,5.2,4.7,4.8,6.0,BIOLOGICAL ENGINEERING L,,,,,,,BD,EN,,UD,CHEN,OTH,1
20167,CHEN,4820,001,OL,,"BELVAL, TOM",86,34,100%,4.4,1.2,4.8,1.2,7-9,4.4,4.4,4.9,4.5,4.5,6.0,BIOCHEMICAL SEPARATIONS,,,,,,,BD,EN,,UD,CHEN,OTH,1
