Yearterm,Subject,Crse,Sec,OnlineFCQ,BDContinEdCrse,Instructor,FormsRequested,FormsReturned,CourseOverallPctValid,CourseOverall,CourseOverall_SD,InstructorOverall,InstructorOverall_SD,HoursPerWkInclClass,PriorInterest,InstrEffective,Availability,Challenge,HowMuchLearned,InstrRespect,CrsTitle,R_Presnt,R_Fair,Workload,R_Divstu,R_Access,R_Learn,Campus,College,ASdiv,Level,Fcqdept,Instr_Group,I_Num
20171,APPM,1360,212,,,"HUANG, ZHISHEN",26,23,100%,4.6,0.7,5.0,0.9,10-12,4.0,4.6,5.2,5.4,5.2,5.9,CALCULUS 2 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,1360,213,,,"MALIK, OSMAN ASIF",19,0,,,,,,,,,,,,,CALCULUS 2 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,1360,214,,,"GARCIA, FORTINO",23,23,100%,4.3,1.0,5.0,0.9,10-12,3.6,4.5,5.1,5.6,5.0,6.0,CALCULUS 2 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,1360,221,,,"YANG, LUCIA",23,23,100%,4.4,1.2,4.8,1.1,7-9,4.4,3.9,4.7,5.4,4.7,5.7,CALCULUS 2 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,1360,222,,,"HU, MINGYU",20,13,100%,4.4,0.8,4.3,1.3,7-9,4.3,3.9,4.6,5.3,5.2,5.7,CALCULUS 2 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,1360,223,,,"MALIK, OSMAN ASIF",23,18,100%,4.6,0.9,4.3,1.3,7-9,4.3,4.1,4.6,5.1,4.4,5.8,CALCULUS 2 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,1360,224,,,"GARCIA, FORTINO",25,20,100%,4.8,0.6,5.4,0.9,10-12,4.3,4.8,5.3,5.6,5.3,5.9,CALCULUS 2 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,1360,231,,,"YANG, LUCIA",26,22,100%,4.7,0.6,5.4,0.8,10-12,4.0,4.5,5.0,5.3,5.4,6.0,CALCULUS 2 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,1360,232,,,"HU, MINGYU",22,11,100%,2.9,1.6,3.9,2.0,10-12,3.3,3.5,4.5,5.5,4.4,5.6,CALCULUS 2 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,1360,233,,,"MALIK, OSMAN ASIF",25,18,100%,4.7,1.2,5.0,1.5,7-9,4.4,4.3,4.8,5.2,5.0,5.9,CALCULUS 2 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,1360,234,,,"HUANG, ZHISHEN",25,24,100%,4.2,1.1,4.5,1.5,7-9,4.3,4.3,4.4,5.3,4.7,5.4,CALCULUS 2 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,1360,241,,,"HUANG, ZHISHEN",25,20,100%,4.7,0.9,5.5,0.6,10-12,4.3,5.4,5.4,5.4,5.3,6.0,CALCULUS 2 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,1360,244,,,"DUNTON, ALEC",26,21,100%,4.7,0.9,5.0,0.7,7-9,4.5,4.6,5.3,5.4,5.3,6.0,CALCULUS 2 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,1360,251,,,"GUNDERMAN, DAVID",26,23,100%,4.0,1.2,5.1,1.2,10-12,3.7,4.8,5.0,5.7,4.8,6.0,CALCULUS 2 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,1360,252,,,"HU, MINGYU",26,21,100%,4.6,1.2,4.8,1.2,10-12,4.2,4.1,4.9,5.2,5.0,5.9,CALCULUS 2 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,1360,254,,,"DUNTON, ALEC",26,20,100%,4.6,0.8,5.4,0.8,7-9,4.0,4.8,5.3,5.5,5.4,5.8,CALCULUS 2 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,1360,261,,,"ZHANG, WENQI",24,18,100%,4.4,1.1,4.6,1.0,10-12,3.9,3.7,4.9,5.7,5.2,5.9,CALCULUS 2 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,1360,262,,,"GUNDERMAN, DAVID",26,22,100%,4.4,1.2,5.5,1.0,10-12,3.8,5.1,5.3,5.7,5.0,6.0,CALCULUS 2 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,1360,263,,,"DUNTON, ALEC",25,17,100%,4.5,1.0,5.6,0.5,10-12,4.5,5.2,5.5,5.4,5.2,5.9,CALCULUS 2 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,1360,272,,,"ZHANG, WENQI",25,23,100%,4.4,1.0,4.9,1.2,10-12,4.0,4.4,4.9,5.3,4.8,5.8,CALCULUS 2 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,1360,273,,,"RAMSEY, MICHAEL",26,26,100%,5.0,1.2,5.2,1.1,7-9,4.2,5.0,5.2,5.2,5.2,6.0,CALCULUS 2 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,1360,274,,,"BABB, TRACY",24,19,100%,4.9,0.8,4.9,1.0,10-12,4.3,4.2,5.0,5.4,5.5,5.8,CALCULUS 2 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,1360,275,,,"LI, JINGWEI",26,10,100%,5.3,0.7,5.7,0.5,7-9,4.5,5.1,5.8,4.7,5.0,6.0,CALCULUS 2 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,1360,281,,,"RAMSEY, MICHAEL",26,23,100%,4.7,1.1,5.4,1.1,7-9,4.0,4.7,5.4,5.3,5.3,5.9,CALCULUS 2 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,1360,282,,,"BABB, TRACY",16,12,100%,4.5,0.5,5.1,1.1,10-12,3.9,4.1,5.4,5.7,5.3,5.9,CALCULUS 2 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,1360,291,,,"RAMSEY, MICHAEL",25,15,100%,4.8,1.1,5.7,0.6,10-12,4.0,5.3,5.6,5.3,5.0,5.9,CALCULUS 2 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,1360,292,,,"BABB, TRACY",18,15,100%,4.7,1.0,4.9,1.6,10-12,3.8,4.6,5.3,5.5,5.4,5.5,CALCULUS 2 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,1360,520R,,,"LINDSEY, DANIEL",12,10,100%,4.3,0.8,4.5,1.2,10-12,4.4,4.4,5.4,5.7,5.1,5.9,CALCULUS 2 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,OTH,1
20171,APPM,1360,549R,,,"CHANG, SILVA",24,23,100%,4.5,1.1,5.8,0.4,10-12,4.0,5.0,5.7,5.3,5.2,6.0,CALCULUS 2 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,OTH,1
20171,APPM,2350,120,,,"WONG, ANTHONY",38,0,,,,,,,,,,,,,CALCULUS 3 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,OTH,1
20171,APPM,2350,120,,,"RUMANOV, IGOR",38,5,100%,4.4,0.9,4.2,0.8,10-12,4.2,4.2,5.2,5.2,5.0,6.0,CALCULUS 3 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,OTH,2
20171,APPM,2350,160,,,"COLE, JUSTIN",97,50,100%,4.5,1.1,4.7,1.0,10-12,4.0,4.4,4.8,5.4,4.9,5.8,CALCULUS 3 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,OTH,1
20171,APPM,2350,211,,,"AURAND, JOSHUA",15,8,100%,4.8,0.9,5.3,0.7,4-6,3.9,5.3,5.6,5.3,5.3,6.0,CALCULUS 3 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,2350,212,,,"BAKER, LEWIS",18,12,100%,5.1,0.7,5.7,0.5,4-6,4.3,5.3,5.6,5.3,5.4,5.9,CALCULUS 3 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,2350,222,,,"REICHANADTER, J",24,17,100%,5.5,0.8,5.8,0.4,0-3,4.0,5.7,5.6,5.2,5.2,6.0,CALCULUS 3 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,2350,223,,,"BAKER, LEWIS",23,14,100%,4.6,0.8,5.7,0.5,10-12,4.1,5.4,5.4,5.4,5.2,5.9,CALCULUS 3 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,2350,231,,,"SHANI, EREZ",24,19,100%,4.7,0.8,5.2,0.6,7-9,4.1,4.4,4.9,5.5,5.2,5.9,CALCULUS 3 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,2350,232,,,"ALLEN, JEFFERY",24,15,100%,5.0,0.7,5.7,0.6,4-6,4.3,5.1,5.6,5.5,5.1,6.0,CALCULUS 3 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,2350,252,,,"KROCK, MITCHELL",24,16,100%,5.1,0.7,5.8,0.4,7-9,4.1,5.1,5.4,5.4,5.6,5.9,CALCULUS 3 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,2350,261,,,"KROCK, MITCHELL",25,16,100%,4.4,1.4,5.8,0.4,7-9,3.6,4.9,5.4,5.3,5.3,5.9,CALCULUS 3 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,2350,262,,,"JOHNSON, ERIK",24,14,100%,4.9,0.6,5.6,0.5,7-9,4.0,5.0,5.1,5.1,5.2,5.9,CALCULUS 3 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,2350,271,,,"WILLS, PETER",25,5,100%,4.4,1.9,5.4,0.9,10-12,4.8,5.6,5.6,5.4,5.4,5.6,CALCULUS 3 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,2350,272,,,"JOHNSON, ERIK",21,10,100%,4.4,0.8,5.3,0.7,7-9,3.8,4.6,5.1,5.4,5.3,5.9,CALCULUS 3 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,2350,281,,,"WILLS, PETER",20,11,100%,5.0,1.0,5.7,0.6,10-12,4.3,5.3,5.5,5.6,5.3,6.0,CALCULUS 3 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,2350,549R,,,"NORRIS, JAN ADAM",17,10,100%,5.6,0.5,5.9,0.3,10-12,4.4,5.7,5.7,5.7,5.8,6.0,CALCULUS 3 FOR ENGINEERS,,,,,,,BD,AS,NS,LD,APPM,OTH,1
20171,APPM,2360,110,,,"THOMPSON, JEREMY",33,19,100%,4.5,1.2,5.7,0.5,10-12,3.2,5.2,5.1,5.4,5.1,5.9,INTRO DIFF EQ W/LIN ALG,,,,,,,BD,AS,NS,LD,APPM,OTH,1
20171,APPM,2360,120,,,"LYLES, DANIELLE",123,82,100%,4.6,0.9,5.0,1.1,10-12,3.7,4.6,5.2,5.0,5.0,5.8,INTRO DIFF EQ W/LIN ALG,,,,,,,BD,AS,NS,LD,APPM,OTH,1
20171,APPM,2360,130,,,"JULIEN, KEITH",147,98,100%,4.8,1.0,5.3,0.8,7-9,3.6,4.8,5.0,4.9,5.1,5.9,INTRO DIFF EQ W/LIN ALG,,,,,,,BD,AS,NS,LD,APPM,TTT,1
20171,APPM,2360,150,,,"KISH, JONATHAN",106,0,,,,,,,,,,,,,INTRO DIFF EQ W/LIN ALG,,,,,,,BD,AS,NS,LD,APPM,OTH,1
20171,APPM,2360,160,,,"MIQUEL, BENJAMIN",100,44,100%,4.8,1.1,5.2,1.0,10-12,3.8,4.6,5.1,5.0,5.0,5.8,INTRO DIFF EQ W/LIN ALG,,,,,,,BD,AS,NS,LD,APPM,OTH,1
20171,APPM,2360,170,,,"RUMANOV, IGOR",58,9,100%,4.2,0.7,4.6,0.9,7-9,4.0,3.8,5.1,5.2,5.0,6.0,INTRO DIFF EQ W/LIN ALG,,,,,,,BD,AS,NS,LD,APPM,OTH,1
20171,APPM,2360,180,,,"DENG, CHAO",36,15,100%,4.3,1.2,5.2,0.9,10-12,3.5,4.3,5.4,4.9,4.6,5.9,INTRO DIFF EQ W/LIN ALG,,,,,,,BD,AS,NS,LD,APPM,OTH,1
20171,APPM,2360,211,,,"LEE, KWAN HO",25,8,100%,4.6,1.1,4.9,1.0,7-9,3.7,4.1,4.7,4.9,4.9,6.0,INTRO DIFF EQ W/LIN ALG,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,2360,212,,,"MIQUEL, BENJAMIN",25,11,100%,4.9,1.0,5.4,0.9,7-9,4.1,4.8,4.9,5.5,5.5,6.0,INTRO DIFF EQ W/LIN ALG,,,,,,,BD,AS,NS,LD,APPM,OTH,1
20171,APPM,2360,213,,,"TRANTOW, THOMAS",24,7,100%,5.1,0.9,5.3,1.0,10-12,4.4,4.4,5.4,5.0,5.3,5.7,INTRO DIFF EQ W/LIN ALG,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,2360,222,,,"LEE, KWAN HO",25,6,100%,4.3,0.8,4.5,1.5,4-6,4.2,3.7,5.0,5.0,4.8,5.8,INTRO DIFF EQ W/LIN ALG,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,2360,223,,,"MUELLER, JOY",25,8,100%,5.4,0.7,5.8,0.5,10-12,4.1,5.3,5.8,5.8,5.9,6.0,INTRO DIFF EQ W/LIN ALG,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,2360,224,,,"TRANTOW, THOMAS",23,6,100%,5.3,0.5,5.5,0.5,10-12,4.3,5.3,5.5,4.8,5.7,6.0,INTRO DIFF EQ W/LIN ALG,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,2360,225,,,"MIRZAEV, INOMZHON",19,3,100%,4.7,0.6,4.3,2.1,10-12,3.7,4.3,4.3,5.3,5.0,5.7,INTRO DIFF EQ W/LIN ALG,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,2360,231,,,"MUELLER, JOY",26,15,100%,5.0,0.8,5.9,0.4,7-9,4.2,5.5,5.7,5.0,5.3,5.9,INTRO DIFF EQ W/LIN ALG,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,2360,232,,,"ALTUS, SABINA",25,5,100%,5.4,0.5,5.8,0.4,4-6,4.6,5.6,5.6,5.4,5.2,6.0,INTRO DIFF EQ W/LIN ALG,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,2360,233,,,"YANG, XINSHUO",26,5,100%,5.4,0.9,5.2,1.1,4-6,5.2,5.2,5.2,5.2,5.6,6.0,INTRO DIFF EQ W/LIN ALG,,,,,,,BD,AS,NS,LD,APPM,TA,1
20171,APPM,2360,234,,,"MIRZAEV, INOMZHON",25,11,100%,5.1,0.7,5.7,0.6,7-9,3.6,4.9,5.6,5.0,5.4,6.0,INTRO DIFF EQ W/LIN ALG,,,,,,,BD,AS,NS,LD,APPM,TA,1
